location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters
Thailand,2021-09-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/163048457821.pdf,32600001,23795098,8212750,592153
Thailand,2021-09-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1630646295635.pdf,33427463,24147532,8684695,595236
Thailand,2021-09-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/163064643388.pdf,34292537,24542140,9152799,597598
Thailand,2021-09-04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1630842646792.pdf,35218164,24918054,9698842,601268
Thailand,2021-09-05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1630842327231.pdf,35587676,25104942,9879371,603363
Thailand,2021-09-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1630997946413.pdf,35912894,25234259,10074612,604023
Thailand,2021-09-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1631019677692.pdf,36635271,25554456,10475325,605490
Thailand,2021-09-08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1631079193994.pdf,37461284,25954106,10900001,607177
Thailand,2021-09-09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1631178023516.pdf,38174738,26292211,11272593,609934
Thailand,2021-09-10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1631279061151.pdf,38873359,26631261,11630996,611102
Thailand,2021-09-11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1631444653613.pdf,39631862,26954546,12063643,613673
Thailand,2021-09-12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1631444800662.pdf,40060467,27194487,12251011,614969
Thailand,2021-09-13,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1631510579943.pdf,40276356,27303700,12357581,615075
Thailand,2021-09-14,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1631765919516.pdf,40953025,27540743,12795707,616575
Thailand,2021-09-15,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1631766046867.pdf,41647101,27769095,13260456,617550
Thailand,2021-09-16,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1631872717403.pdf,42477514,28085202,13773184,619128
Thailand,2021-09-17,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1631872924976.pdf,43342103,28436015,14285995,620093
Thailand,2021-09-18,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1632052738139.pdf,43889427,28611321,14657681,620425
Thailand,2021-09-19,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1632052951528.pdf,44485657,28893133,14971317,621207
Thailand,2021-09-20,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1632199805591.pdf,44742049,29002572,15118015,621462
Thailand,2021-09-21,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1632387105995.pdf,45211101,29201077,15388071,621953
Thailand,2021-09-22,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1632387207499.pdf,46023016,29501110,15899158,622748
Thailand,2021-10-05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1633505738993.pdf,55921443,33243525,21162251,1515667
Thailand,2021-10-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1633505880456.pdf,56656247,33505887,21595916,1554444
Thailand,2021-10-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/163368646868.pdf,57387052,33774684,22005722,1606646
Thailand,2021-10-08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/16336867817.pdf,58298700,34188488,22460213,1649999
Thailand,2021-10-09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1633939964880.pdf,59308772,34668552,22949256,1690964
Thailand,2021-10-10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1633940103371.pdf,59539624,34782627,23055555,1701442
Thailand,2021-10-11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1634176974145.pdf,60228105,35093892,23400992,1733221
Thailand,2021-10-12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1634177133283.pdf,61033251,35462170,23796497,1774584
Thailand,2021-10-13,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1634177368652.pdf,61995809,35895984,24282686,1817139
Thailand,2021-10-14,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1634360585337.pdf,62579803,36239806,24502527,1837470
Thailand,2021-10-15,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1634360735212.pdf,63614352,36721779,25012380,1880193
Thailand,2021-10-16,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1634544966469.pdf,64139022,36955020,25287543,1896459
Thailand,2021-10-17,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1634726683371.pdf,65202741,37446713,25825201,1930827
Thailand,2021-10-18,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/163472679527.pdf,65677794,37684728,26042573,1950493
Thailand,2021-10-19,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1634726989351.pdf,66592321,38137096,26474522,1980703
Thailand,2021-10-20,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/163531614187.pdf,67587102,38611193,26959785,2016124
Thailand,2021-10-21,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1635316423205.pdf,68503058,39039849,27405800,2057409
Thailand,2021-10-22,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1635316704102.pdf,69217162,39358277,27774180,2084705
Thailand,2021-10-23,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1635316802390.pdf,69923540,39708520,28106044,2108976
Thailand,2021-10-24,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1635316897606.pdf,70279624,39881034,28276165,2122425
Thailand,2021-10-25,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1635316989884.pdf,70505802,39999692,28372531,2133579
Thailand,2021-10-26,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1635317099750.pdf,71237520,40346281,28713904,2177335
Thailand,2021-10-27,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1635319481696.pdf,72049529,40717544,29115651,2216334
Thailand,2021-10-28,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1635502921635.pdf,72812483,41075152,29469487,2267844
Thailand,2021-10-29,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1635741862137.pdf,73692039,41495703,29881984,2314352
Thailand,2021-10-30,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1635742068866.pdf,74694431,41924824,30409329,2360278
Thailand,2021-10-31,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1635742829738.pdf,75389558,42247135,30743399,2399024
Thailand,2021-11-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1635742960121.pdf,75710277,42388465,30911219,2410593
Thailand,2021-11-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/163593297326.pdf,76226116,42548483,31244587,2433046
Thailand,2021-11-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1635933297404.pdf,77014092,42815600,31730365,2468127
Thailand,2021-11-04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1636105825575.pdf,77831474,43112788,32223467,2495219
Thailand,2021-11-05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1636105978660.pdf,78656124,43403391,32726021,2526712
Thailand,2021-11-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1636366253713.pdf,79517972,43694336,33263737,2559899
Thailand,2021-11-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1636366099702.pdf,80221553,43914118,33719280,2588155
Thailand,2021-11-08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/163636592869.pdf,80499612,43990610,33912537,2596465
Thailand,2021-11-09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1636536146176.pdf,80968807,44116509,34240355,2611943
Thailand,2021-11-10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1636617612305.pdf,81761062,44355673,34760830,2644559
Thailand,2021-11-11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/163672492489.pdf,82532531,44579576,35277108,2675847
Thailand,2021-11-12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1636725088517.pdf,83320621,44809613,35800674,2710334
Thailand,2021-11-13,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1637036718660.pdf,84094565,45069302,36281904,2743359
Thailand,2021-11-14,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1637037412694.pdf,84467731,45204553,36504141,2759037
Thailand,2021-11-15,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1637037567605.pdf,85012905,45374194,36855732,2782979
Thailand,2021-11-16,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1637119591756.pdf,85412126,45488767,37114546,2808813
Thailand,2021-11-17,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1637131175420.pdf,86071507,45700036,37527295,2844176
Thailand,2021-11-18,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1637218430325.pdf,86890826,46005152,37939622,2946052
Thailand,2021-11-20,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1637392063699.pdf,88330952,46473004,38836504,3021444
Thailand,2021-11-21,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1637635451159.pdf,88803596,46646938,39101640,3055018
Thailand,2021-11-22,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1637637687390.pdf,88989235,46718014,39202716,3068505
Thailand,2021-11-23,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1637896499486.pdf,89336791,46836876,39403769,3096146
Thailand,2021-11-24,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1637896638562.pdf,89894183,47034024,39724270,3135889
Thailand,2021-11-25,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1637896759389.pdf,90468955,47233526,40056072,3179357
Thailand,2021-11-26,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1637911395624.pdf,90735069,47331644,40202745,3200680
Thailand,2021-11-27,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/163817713942.pdf,91658056,47650767,40737473,3269816
Thailand,2021-11-28,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1638177332554.pdf,92125296,47847646,40963885,3313765
Thailand,2021-11-29,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1638177625790.pdf,92360417,47963180,41053644,3343593
Thailand,2021-12-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1638418044661.pdf,93231463,48307704,41485442,3438317
Thailand,2021-12-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1638429448985.pdf,93753156,48525815,41732668,3494673
Thailand,2021-12-04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/uploads/ckeditor2//files/Daily%20report%202021-12-5.pdf,95251358,49129722,42419455,3702181
Thailand,2021-12-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1638863928835.pdf,95437744,49223323,42473758,3740663
Thailand,2021-12-11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1639208024905.pdf,97177327,49859697,43234343,4083287
Thailand,2021-12-13,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1639387354616.pdf,97403117,49923276,43333522,4146319
Thailand,2021-12-15,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1639631261990.pdf,98046970,50095106,43643486,4308378
Thailand,2021-12-18,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1639985699292.pdf,99385119,50438629,44194781,4751709
Thailand,2021-12-23,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1640233760913.pdf,101079615,50768299,44819727,5491589
Thailand,2021-12-27,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1640658406662.pdf,102681943,51032649,45423045,6226249
Thailand,2021-12-30,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1641440733843.pdf,103894611,51205920,45928719,6759972
Thailand,2022-01-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Moderna",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1641441511795.pdf,104444169,51295617,46145566,7002986
Thailand,2022-01-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Moderna",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1641441668654.pdf,104472167,51301610,46155460,7015097
Thailand,2022-01-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Moderna",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1641441823930.pdf,104491859,51305090,46161437,7025332
Thailand,2022-01-04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Moderna",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1641442017690.pdf,104524571,51310112,46172663,7041796
Thailand,2022-01-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Moderna",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/164188749782.pdf,105419287,51409711,46526520,7483056
Thailand,2022-01-08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Moderna",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1641887714906.pdf,105953235,51463230,46704515,7785490
Thailand,2022-01-09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Moderna",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1641887832753.pdf,106336237,51502025,46820621,8013591
Thailand,2022-01-10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Moderna",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1641887946949.pdf,106475122,51514791,46853598,8106733
Thailand,2022-01-11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Moderna",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1642474913364.pdf,106758696,51543088,46923112,8292496
Thailand,2022-01-12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Moderna",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1642475093557.pdf,107271904,51592872,47056159,8622873
Thailand,2022-01-13,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Moderna",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1642482619282.pdf,107771259,51642575,47172252,8956432
Thailand,2022-01-14,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Moderna",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1642482746330.pdf,108313948,51694907,47301137,9317904
Thailand,2022-01-15,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Moderna",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1642482886956.pdf,108916435,51751305,47445961,9719169
Thailand,2022-01-16,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Moderna",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1642483021905.pdf,109369708,51794886,47551074,10023748
Thailand,2022-01-17,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Moderna",https://ddc.moph.go.th/vaccine-covid19/getFiles/9/1642483133520.pdf,109542145,51809191,47579865,10153089
