location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters
China,2021-07-22,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",http://www.nhc.gov.cn/xcs/yqjzqk/202107/1c8671825659484d9110efb9e7573230.shtml,1507605000,,,
China,2021-07-23,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",http://www.nhc.gov.cn/xcs/yqjzqk/202107/1460008ea51d456391ff3405fab20c85.shtml,1524897000,,,
China,2021-07-24,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",http://www.nhc.gov.cn/xcs/yqjzqk/202107/6ea19a1d67de4c798d52a4193c06e738.shtml,1538707000,,,
China,2021-07-25,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",http://www.nhc.gov.cn/xcs/yqjzqk/202107/8348635aeddd4ac58dcef6276fdbcda8.shtml,1550268000,,,
China,2021-07-26,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",http://www.nhc.gov.cn/xcs/yqjzqk/202107/d9fb9651e6214f648a412d9b892c684d.shtml,1565872000,,,
China,2021-07-27,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",http://www.nhc.gov.cn/xcs/yqjzqk/202107/172756a4036f4f0ab7ab734bfdb39ca0.shtml,1583361000,,,
China,2021-07-28,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",http://www.nhc.gov.cn/jkj/s7915/202107/247c2795b5c14a909bd12bdc634803e1.shtml,1601249000,,,
China,2021-07-29,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",http://www.nhc.gov.cn/jkj/s7915/202107/a254a488ffcd479e83ca8883b592d098.shtml,1619218000,,,
China,2021-07-30,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",http://www.nhc.gov.cn/jkj/s7915/202107/b979481d6c364473a3f5863853fb7ad1.shtml,1637395000,,,
China,2021-07-31,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",http://www.nhc.gov.cn/jkj/s7915/202108/cb8b1aa884eb4da1bdcc31a4e90a5337.shtml,1652819000,,,
China,2021-08-01,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",http://www.nhc.gov.cn/jkj/s7915/202108/e20e290678ea4c7dadd8d80a3a303a1a.shtml,1669527000,,,
China,2021-08-02,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",http://www.nhc.gov.cn/jkj/s7915/202108/9044b294e03a417b9be06665a6bc4478.shtml,1688683000,,,
China,2021-08-03,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",http://www.nhc.gov.cn/jkj/s7915/202108/8b14279dd96d4bb2a84000b4969c08e3.shtml,1708356000,,,
China,2021-08-04,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",http://www.nhc.gov.cn/jkj/s7915/202108/39679e47dbb849e386f64247fd241082.shtml,1726223000,,,
China,2021-08-05,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",http://www.nhc.gov.cn/jkj/s7915/202108/60c5f536c898462b83264bb719699e16.shtml,1741812000,,,
China,2021-08-06,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",http://www.nhc.gov.cn/jkj/s7915/202108/7191e83058b24d79b7104c3b716e94aa.shtml,1757780000,,,
China,2021-08-07,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",http://www.nhc.gov.cn/jkj/s7915/202108/e2e021c2b8d04516a08477ae34499262.shtml,1770304000,,,
China,2021-08-08,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",http://www.nhc.gov.cn/jkj/s7915/202108/58fdf39d51a745e3a8a0a4eb98d96984.shtml,1782525000,,,
China,2021-08-09,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",http://www.nhc.gov.cn/jkj/s7915/202108/86bf5cbbf91e490bbb484244a190092a.shtml,1795049000,,,
China,2021-08-10,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",http://www.nhc.gov.cn/jkj/s7915/202108/5f13b4539acc4276bbb9cfd9dfa5bec8.shtml,1808092000,,,
China,2021-08-11,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",http://www.nhc.gov.cn/jkj/s7915/202108/9ec02a8bf9954af2a8ca452e18a1136c.shtml,1820238000,,,
China,2021-08-12,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",http://www.nhc.gov.cn/xcs/s3574/202108/6c77e46253b84b1f9cca2d5aa4a0f76b.shtml,1832450000,,777046000,
China,2021-08-13,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",http://www.nhc.gov.cn/jkj/s7915/202108/f18691e9a2c9474485557d80f4dad093.shtml,1844382000,,,
China,2021-08-14,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",http://www.nhc.gov.cn/jkj/s7915/202108/05856d8cfabf48d4949b4379b076d308.shtml,1853839000,,,
China,2021-08-15,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",http://www.nhc.gov.cn/jkj/s7915/202108/57c084ce991c49b0a3a685528543891f.shtml,1862928000,,,
China,2021-08-16,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",http://www.nhc.gov.cn/jkj/s7915/202108/0103c2752a84466db735fe6cbfdcc26c.shtml,1875371000,,,
China,2021-08-17,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",http://www.nhc.gov.cn/jkj/s7915/202108/9123f8d095304c48b4843dc80185ea9d.shtml,1887273000,,,
China,2021-08-18,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",http://www.nhc.gov.cn/jkj/s7915/202108/838eac7e251d4513aa985f158add89d3.shtml,1900127000,,,
China,2021-08-19,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",http://www.nhc.gov.cn/jkj/s7915/202108/afb009eb54eb4fff86c9d9595ecb74f3.shtml,1912419000,,,
China,2021-08-20,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",http://www.nhc.gov.cn/jkj/s7915/202108/3960a74ad4804dfd8d95e8cfead0b73e.shtml,1924390000,,,
China,2021-08-21,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",http://www.nhc.gov.cn/jkj/s7915/202108/d2b1143179fb48d883be03a8b1b97398.shtml,1935869000,,,
China,2021-08-22,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",http://www.nhc.gov.cn/jkj/s7915/202108/70501814de9345ad9e9ae4083d1e2f3e.shtml,1946954000,,,
China,2021-08-23,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",http://www.nhc.gov.cn/jkj/s7915/202108/7da864e2bc3541b8b9562646ff797ccd.shtml,1961893000,,,
China,2021-08-24,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",http://www.nhc.gov.cn/jkj/s7915/202108/be52c13a94d94568bd87db40f9c4222e.shtml,1975738000,,,
China,2021-08-25,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac",http://www.nhc.gov.cn/jkj/s7915/202108/dd50de9b920b43268d5f61d8d90e79d9.shtml,1988433000,,,
