iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,tests_units
TUN,Tunisia,2020-04-03,455.0,61.0,13.0,3.0,38.499,5.161,1.1,0.254,6693.0,749.0,0.562,0.063,units unclear
TUN,Tunisia,2020-04-04,455.0,0.0,13.0,0.0,38.499,0.0,1.1,0.0,7351.0,658.0,0.618,0.055,units unclear
TUN,Tunisia,2020-04-05,495.0,40.0,18.0,5.0,41.883,3.384,1.523,0.423,7931.0,580.0,0.666,0.049,units unclear
TUN,Tunisia,2020-04-06,553.0,58.0,19.0,1.0,46.791,4.908,1.608,0.085,8480.0,549.0,0.712,0.046,units unclear
TUN,Tunisia,2020-04-07,574.0,21.0,22.0,3.0,48.567,1.777,1.861,0.254,9084.0,604.0,0.763,0.051,units unclear
TUN,Tunisia,2020-04-08,596.0,22.0,22.0,0.0,50.429,1.861,1.861,0.0,9776.0,692.0,0.821,0.058,units unclear
TUN,Tunisia,2020-04-09,623.0,27.0,23.0,1.0,52.713,2.285,1.946,0.085,10347.0,571.0,0.869,0.048,units unclear
TUN,Tunisia,2020-04-10,643.0,20.0,25.0,2.0,54.406,1.692,2.115,0.169,10936.0,589.0,0.919,0.049,units unclear
TUN,Tunisia,2020-04-11,671.0,28.0,25.0,0.0,56.775,2.369,2.115,0.0,11498.0,562.0,0.966,0.047,units unclear
TUN,Tunisia,2020-04-12,685.0,14.0,28.0,3.0,57.959,1.185,2.369,0.254,12085.0,587.0,1.015,0.049,units unclear
TUN,Tunisia,2020-04-13,707.0,22.0,31.0,3.0,59.821,1.861,2.623,0.254,12675.0,590.0,1.065,0.05,units unclear
TUN,Tunisia,2020-04-14,726.0,19.0,34.0,3.0,61.429,1.608,2.877,0.254,,,,,
TUN,Tunisia,2020-04-15,747.0,21.0,34.0,0.0,63.205,1.777,2.877,0.0,,,,,
TUN,Tunisia,2020-04-16,780.0,33.0,35.0,1.0,65.998,2.792,2.961,0.085,,,,,
TUR,Turkey,2020-03-12,1.0,1.0,0.0,0.0,0.012,0.012,0.0,0.0,,,,,
TUR,Turkey,2020-03-13,2.0,1.0,0.0,0.0,0.024,0.012,0.0,0.0,,,,,
TUR,Turkey,2020-03-16,18.0,16.0,0.0,0.0,0.213,0.19,0.0,0.0,,,,,
TUR,Turkey,2020-03-17,47.0,29.0,0.0,0.0,0.557,0.344,0.0,0.0,,,,,
TUR,Turkey,2020-03-18,98.0,51.0,0.0,0.0,1.162,0.605,0.0,0.0,10018.0,,0.119,,units unclear
TUR,Turkey,2020-03-19,191.0,93.0,1.0,1.0,2.265,1.103,0.012,0.012,11999.0,1981.0,0.143,0.024,units unclear
TUR,Turkey,2020-03-20,359.0,168.0,4.0,3.0,4.257,1.992,0.047,0.036,15655.0,3656.0,0.187,0.044,units unclear
TUR,Turkey,2020-03-21,670.0,311.0,9.0,5.0,7.944,3.687,0.107,0.059,18607.0,2952.0,0.222,0.035,units unclear
TUR,Turkey,2020-03-22,947.0,277.0,21.0,12.0,11.228,3.284,0.249,0.142,20345.0,1738.0,0.243,0.021,units unclear
TUR,Turkey,2020-03-23,1236.0,289.0,30.0,9.0,14.655,3.427,0.356,0.107,24017.0,3672.0,0.286,0.044,units unclear
TUR,Turkey,2020-03-24,1529.0,293.0,37.0,7.0,18.129,3.474,0.439,0.083,27969.0,3952.0,0.334,0.047,units unclear
TUR,Turkey,2020-03-25,1872.0,343.0,44.0,7.0,22.196,4.067,0.522,0.083,33004.0,5035.0,0.394,0.06,units unclear
TUR,Turkey,2020-03-26,2433.0,561.0,59.0,15.0,28.848,6.652,0.7,0.178,40290.0,7286.0,0.481,0.087,units unclear
TUR,Turkey,2020-03-27,3629.0,1196.0,75.0,16.0,43.029,14.181,0.889,0.19,47823.0,7533.0,0.57,0.09,units unclear
TUR,Turkey,2020-03-28,5698.0,2069.0,92.0,17.0,67.561,24.532,1.091,0.202,55464.0,7641.0,0.662,0.091,units unclear
TUR,Turkey,2020-03-29,7402.0,1704.0,108.0,16.0,87.765,20.204,1.281,0.19,65446.0,9982.0,0.781,0.119,units unclear
TUR,Turkey,2020-03-30,9217.0,1815.0,131.0,23.0,109.285,21.52,1.553,0.273,76981.0,11535.0,0.918,0.138,units unclear
TUR,Turkey,2020-03-31,10827.0,1610.0,168.0,37.0,128.375,19.09,1.992,0.439,92403.0,15422.0,1.102,0.184,units unclear
TUR,Turkey,2020-04-01,13531.0,2704.0,214.0,46.0,160.436,32.061,2.537,0.545,106799.0,14396.0,1.274,0.172,units unclear
TUR,Turkey,2020-04-02,15679.0,2148.0,277.0,63.0,185.904,25.469,3.284,0.747,125556.0,18757.0,1.498,0.224,units unclear
TUR,Turkey,2020-04-03,18135.0,2456.0,356.0,79.0,215.025,29.121,4.221,0.937,141716.0,16160.0,1.69,0.193,units unclear
TUR,Turkey,2020-04-04,20921.0,2786.0,425.0,69.0,248.058,33.033,5.039,0.818,161380.0,19664.0,1.925,0.235,units unclear
TUR,Turkey,2020-04-05,23934.0,3013.0,501.0,76.0,283.783,35.725,5.94,0.901,181445.0,20065.0,2.164,0.239,units unclear
TUR,Turkey,2020-04-06,27069.0,3135.0,574.0,73.0,320.954,37.171,6.806,0.866,202845.0,21400.0,2.42,0.255,units unclear
TUR,Turkey,2020-04-07,30217.0,3148.0,649.0,75.0,358.28,37.326,7.695,0.889,228868.0,26023.0,2.73,0.31,units unclear
TUR,Turkey,2020-04-08,34109.0,3892.0,725.0,76.0,404.427,46.147,8.596,0.901,247768.0,18900.0,2.955,0.225,units unclear
TUR,Turkey,2020-04-09,38226.0,4117.0,812.0,87.0,453.242,48.815,9.628,1.032,276338.0,28570.0,3.296,0.341,units unclear
TUR,Turkey,2020-04-10,42282.0,4056.0,908.0,96.0,501.334,48.092,10.766,1.138,307210.0,30872.0,3.664,0.368,units unclear
TUR,Turkey,2020-04-11,47029.0,4747.0,1006.0,98.0,557.618,56.285,11.928,1.162,340380.0,33170.0,4.06,0.396,units unclear
TUR,Turkey,2020-04-12,52167.0,5138.0,1101.0,95.0,618.539,60.921,13.054,1.126,376100.0,35720.0,4.486,0.426,units unclear
TUR,Turkey,2020-04-13,56956.0,4789.0,1198.0,97.0,675.322,56.783,14.205,1.15,410556.0,34456.0,4.897,0.411,units unclear
TUR,Turkey,2020-04-14,61049.0,4093.0,1296.0,98.0,723.852,48.53,15.367,1.162,443626.0,33070.0,5.292,0.394,units unclear
TUR,Turkey,2020-04-15,65111.0,4062.0,1403.0,107.0,772.015,48.163,16.635,1.269,477716.0,34090.0,5.698,0.407,units unclear
TUR,Turkey,2020-04-16,69392.0,4281.0,1518.0,115.0,822.774,50.759,17.999,1.364,,,,,
TWN,Taiwan,2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
TWN,Taiwan,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
TWN,Taiwan,2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
TWN,Taiwan,2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
TWN,Taiwan,2020-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
TWN,Taiwan,2020-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
TWN,Taiwan,2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
TWN,Taiwan,2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
TWN,Taiwan,2020-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
TWN,Taiwan,2020-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
TWN,Taiwan,2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
TWN,Taiwan,2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
TWN,Taiwan,2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
TWN,Taiwan,2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
TWN,Taiwan,2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
TWN,Taiwan,2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
TWN,Taiwan,2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
TWN,Taiwan,2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
TWN,Taiwan,2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
TWN,Taiwan,2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
TWN,Taiwan,2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
TWN,Taiwan,2020-01-21,1.0,1.0,0.0,0.0,0.042,0.042,0.0,0.0,,,,,
TWN,Taiwan,2020-01-22,1.0,0.0,0.0,0.0,0.042,0.0,0.0,0.0,,,,,
TWN,Taiwan,2020-01-23,1.0,0.0,0.0,0.0,0.042,0.0,0.0,0.0,,,,,
TWN,Taiwan,2020-01-24,1.0,0.0,0.0,0.0,0.042,0.0,0.0,0.0,,,,,
TWN,Taiwan,2020-01-25,3.0,2.0,0.0,0.0,0.126,0.084,0.0,0.0,,,,,
TWN,Taiwan,2020-01-26,3.0,0.0,0.0,0.0,0.126,0.0,0.0,0.0,,,,,
TWN,Taiwan,2020-01-27,5.0,2.0,0.0,0.0,0.21,0.084,0.0,0.0,,,,,
TWN,Taiwan,2020-01-28,7.0,2.0,0.0,0.0,0.294,0.084,0.0,0.0,,,,,
TWN,Taiwan,2020-01-29,8.0,1.0,0.0,0.0,0.336,0.042,0.0,0.0,,,,,
TWN,Taiwan,2020-01-30,8.0,0.0,0.0,0.0,0.336,0.0,0.0,0.0,,,,,
TWN,Taiwan,2020-01-31,9.0,1.0,0.0,0.0,0.378,0.042,0.0,0.0,,,,,
TWN,Taiwan,2020-02-01,10.0,1.0,0.0,0.0,0.42,0.042,0.0,0.0,,,,,
TWN,Taiwan,2020-02-02,10.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,,,,,
TWN,Taiwan,2020-02-03,10.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,,,,,
TWN,Taiwan,2020-02-04,10.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,,,,,
TWN,Taiwan,2020-02-05,11.0,1.0,0.0,0.0,0.462,0.042,0.0,0.0,,,,,
TWN,Taiwan,2020-02-06,11.0,0.0,0.0,0.0,0.462,0.0,0.0,0.0,,,,,
TWN,Taiwan,2020-02-07,16.0,5.0,0.0,0.0,0.672,0.21,0.0,0.0,,,,,
TWN,Taiwan,2020-02-08,17.0,1.0,0.0,0.0,0.714,0.042,0.0,0.0,,,,,
TWN,Taiwan,2020-02-09,18.0,1.0,0.0,0.0,0.756,0.042,0.0,0.0,,,,,
TWN,Taiwan,2020-02-10,18.0,0.0,0.0,0.0,0.756,0.0,0.0,0.0,,,,,
TWN,Taiwan,2020-02-11,18.0,0.0,0.0,0.0,0.756,0.0,0.0,0.0,,,,,
TWN,Taiwan,2020-02-12,18.0,0.0,0.0,0.0,0.756,0.0,0.0,0.0,,,,,
TWN,Taiwan,2020-02-13,18.0,0.0,0.0,0.0,0.756,0.0,0.0,0.0,,,,,
TWN,Taiwan,2020-02-14,18.0,0.0,0.0,0.0,0.756,0.0,0.0,0.0,,,,,
TWN,Taiwan,2020-02-15,18.0,0.0,0.0,0.0,0.756,0.0,0.0,0.0,,,,,
TWN,Taiwan,2020-02-16,18.0,0.0,0.0,0.0,0.756,0.0,0.0,0.0,,,,,
TWN,Taiwan,2020-02-17,20.0,2.0,1.0,1.0,0.84,0.084,0.042,0.042,,,,,
TWN,Taiwan,2020-02-18,22.0,2.0,1.0,0.0,0.924,0.084,0.042,0.0,,,,,
TWN,Taiwan,2020-02-19,22.0,0.0,1.0,0.0,0.924,0.0,0.042,0.0,,,,,
TWN,Taiwan,2020-02-20,24.0,2.0,1.0,0.0,1.008,0.084,0.042,0.0,,,,,
TWN,Taiwan,2020-02-21,24.0,0.0,1.0,0.0,1.008,0.0,0.042,0.0,,,,,
TWN,Taiwan,2020-02-22,26.0,2.0,1.0,0.0,1.092,0.084,0.042,0.0,,,,,
TWN,Taiwan,2020-02-23,26.0,0.0,1.0,0.0,1.092,0.0,0.042,0.0,,,,,
TWN,Taiwan,2020-02-24,28.0,2.0,1.0,0.0,1.176,0.084,0.042,0.0,,,,,
TWN,Taiwan,2020-02-25,30.0,2.0,1.0,0.0,1.26,0.084,0.042,0.0,,,,,
TWN,Taiwan,2020-02-26,31.0,1.0,1.0,0.0,1.302,0.042,0.042,0.0,,,,,
TWN,Taiwan,2020-02-27,32.0,1.0,1.0,0.0,1.344,0.042,0.042,0.0,,,,,
TWN,Taiwan,2020-02-28,34.0,2.0,1.0,0.0,1.428,0.084,0.042,0.0,,,,,
TWN,Taiwan,2020-02-29,39.0,5.0,1.0,0.0,1.638,0.21,0.042,0.0,,,,,
TWN,Taiwan,2020-03-01,40.0,1.0,1.0,0.0,1.679,0.042,0.042,0.0,,,,,
TWN,Taiwan,2020-03-02,40.0,0.0,1.0,0.0,1.679,0.0,0.042,0.0,,,,,
TWN,Taiwan,2020-03-03,41.0,1.0,1.0,0.0,1.721,0.042,0.042,0.0,,,,,
TWN,Taiwan,2020-03-04,42.0,1.0,1.0,0.0,1.763,0.042,0.042,0.0,,,,,
TWN,Taiwan,2020-03-06,44.0,2.0,1.0,0.0,1.847,0.084,0.042,0.0,13555.0,,0.569,,tests performed
TWN,Taiwan,2020-03-07,45.0,1.0,1.0,0.0,1.889,0.042,0.042,0.0,13855.0,300.0,0.582,0.013,tests performed
TWN,Taiwan,2020-03-08,45.0,0.0,1.0,0.0,1.889,0.0,0.042,0.0,14154.0,299.0,0.594,0.013,tests performed
TWN,Taiwan,2020-03-09,45.0,0.0,1.0,0.0,1.889,0.0,0.042,0.0,14635.0,481.0,0.614,0.02,tests performed
TWN,Taiwan,2020-03-10,,,,,,,,,14970.0,335.0,0.629,0.014,tests performed
TWN,Taiwan,2020-03-11,48.0,3.0,1.0,0.0,2.015,0.126,0.042,0.0,15413.0,443.0,0.647,0.019,tests performed
TWN,Taiwan,2020-03-12,48.0,0.0,1.0,0.0,2.015,0.0,0.042,0.0,16089.0,676.0,0.676,0.028,tests performed
TWN,Taiwan,2020-03-13,49.0,1.0,1.0,0.0,2.057,0.042,0.042,0.0,16530.0,441.0,0.694,0.019,tests performed
TWN,Taiwan,2020-03-14,53.0,4.0,1.0,0.0,2.225,0.168,0.042,0.0,16911.0,381.0,0.71,0.016,tests performed
TWN,Taiwan,2020-03-15,59.0,6.0,1.0,0.0,2.477,0.252,0.042,0.0,17219.0,308.0,0.723,0.013,tests performed
TWN,Taiwan,2020-03-16,59.0,0.0,1.0,0.0,2.477,0.0,0.042,0.0,17935.0,716.0,0.753,0.03,tests performed
TWN,Taiwan,2020-03-17,67.0,8.0,1.0,0.0,2.813,0.336,0.042,0.0,18812.0,877.0,0.79,0.037,tests performed
TWN,Taiwan,2020-03-18,77.0,10.0,1.0,0.0,3.233,0.42,0.042,0.0,20014.0,1202.0,0.84,0.05,tests performed
TWN,Taiwan,2020-03-19,108.0,31.0,1.0,0.0,4.535,1.302,0.042,0.0,21376.0,1362.0,0.897,0.057,tests performed
TWN,Taiwan,2020-03-20,108.0,0.0,1.0,0.0,4.535,0.0,0.042,0.0,22743.0,1367.0,0.955,0.057,tests performed
TWN,Taiwan,2020-03-21,135.0,27.0,2.0,1.0,5.668,1.134,0.084,0.042,23805.0,1062.0,0.999,0.045,tests performed
TWN,Taiwan,2020-03-22,153.0,18.0,2.0,0.0,6.424,0.756,0.084,0.0,24609.0,804.0,1.033,0.034,tests performed
TWN,Taiwan,2020-03-23,165.0,12.0,2.0,0.0,6.928,0.504,0.084,0.0,25746.0,1137.0,1.081,0.048,tests performed
TWN,Taiwan,2020-03-24,195.0,30.0,2.0,0.0,8.188,1.26,0.084,0.0,26660.0,914.0,1.119,0.038,tests performed
TWN,Taiwan,2020-03-25,216.0,21.0,2.0,0.0,9.069,0.882,0.084,0.0,27532.0,872.0,1.156,0.037,tests performed
TWN,Taiwan,2020-03-26,235.0,19.0,2.0,0.0,9.867,0.798,0.084,0.0,28507.0,975.0,1.197,0.041,tests performed
TWN,Taiwan,2020-03-27,252.0,17.0,2.0,0.0,10.581,0.714,0.084,0.0,29389.0,882.0,1.234,0.037,tests performed
TWN,Taiwan,2020-03-28,267.0,15.0,2.0,0.0,11.211,0.63,0.084,0.0,29915.0,526.0,1.256,0.022,tests performed
TWN,Taiwan,2020-03-29,283.0,16.0,2.0,0.0,11.882,0.672,0.084,0.0,30777.0,862.0,1.292,0.036,tests performed
TWN,Taiwan,2020-03-30,306.0,23.0,5.0,3.0,12.848,0.966,0.21,0.126,31800.0,1023.0,1.335,0.043,tests performed
TWN,Taiwan,2020-03-31,306.0,0.0,5.0,0.0,12.848,0.0,0.21,0.0,32726.0,926.0,1.374,0.039,tests performed
TWN,Taiwan,2020-04-01,322.0,16.0,5.0,0.0,13.52,0.672,0.21,0.0,33733.0,1007.0,1.416,0.042,tests performed
TWN,Taiwan,2020-04-02,339.0,17.0,5.0,0.0,14.234,0.714,0.21,0.0,34557.0,824.0,1.451,0.035,tests performed
TWN,Taiwan,2020-04-03,339.0,0.0,5.0,0.0,14.234,0.0,0.21,0.0,35442.0,885.0,1.488,0.037,tests performed
TWN,Taiwan,2020-04-04,355.0,16.0,5.0,0.0,14.905,0.672,0.21,0.0,36304.0,862.0,1.524,0.036,tests performed
TWN,Taiwan,2020-04-05,363.0,8.0,5.0,0.0,15.241,0.336,0.21,0.0,37219.0,915.0,1.563,0.038,tests performed
TWN,Taiwan,2020-04-06,363.0,0.0,5.0,0.0,15.241,0.0,0.21,0.0,39011.0,1792.0,1.638,0.075,tests performed
TWN,Taiwan,2020-04-07,373.0,10.0,5.0,0.0,15.661,0.42,0.21,0.0,40702.0,1691.0,1.709,0.071,tests performed
TWN,Taiwan,2020-04-08,376.0,3.0,5.0,0.0,15.787,0.126,0.21,0.0,42315.0,1613.0,1.777,0.068,tests performed
TWN,Taiwan,2020-04-09,379.0,3.0,5.0,0.0,15.913,0.126,0.21,0.0,43886.0,1571.0,1.843,0.066,tests performed
TWN,Taiwan,2020-04-10,380.0,1.0,5.0,0.0,15.955,0.042,0.21,0.0,45446.0,1560.0,1.908,0.065,tests performed
TWN,Taiwan,2020-04-11,380.0,0.0,5.0,0.0,15.955,0.0,0.21,0.0,46547.0,1101.0,1.954,0.046,tests performed
TWN,Taiwan,2020-04-12,385.0,5.0,6.0,1.0,16.165,0.21,0.252,0.042,47215.0,668.0,1.982,0.028,tests performed
TWN,Taiwan,2020-04-13,388.0,3.0,6.0,0.0,16.291,0.126,0.252,0.0,48549.0,1334.0,2.038,0.056,tests performed
TWN,Taiwan,2020-04-14,393.0,5.0,6.0,0.0,16.501,0.21,0.252,0.0,49748.0,1199.0,2.089,0.05,tests performed
TWN,Taiwan,2020-04-15,395.0,2.0,6.0,0.0,16.585,0.084,0.252,0.0,,,,,
TWN,Taiwan,2020-04-16,395.0,0.0,6.0,0.0,16.585,0.0,0.252,0.0,,,,,
TZA,Tanzania,2020-03-17,1.0,1.0,0.0,0.0,0.017,0.017,0.0,0.0,,,,,
TZA,Tanzania,2020-03-18,1.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,,,,,
TZA,Tanzania,2020-03-19,3.0,2.0,0.0,0.0,0.05,0.033,0.0,0.0,,,,,
TZA,Tanzania,2020-03-20,3.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,,,,,
TZA,Tanzania,2020-03-21,3.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,,,,,
TZA,Tanzania,2020-03-22,6.0,3.0,0.0,0.0,0.1,0.05,0.0,0.0,,,,,
TZA,Tanzania,2020-03-23,12.0,6.0,0.0,0.0,0.201,0.1,0.0,0.0,,,,,
TZA,Tanzania,2020-03-24,12.0,0.0,0.0,0.0,0.201,0.0,0.0,0.0,,,,,
TZA,Tanzania,2020-03-25,12.0,0.0,0.0,0.0,0.201,0.0,0.0,0.0,,,,,
TZA,Tanzania,2020-03-26,12.0,0.0,0.0,0.0,0.201,0.0,0.0,0.0,,,,,
TZA,Tanzania,2020-03-27,13.0,1.0,0.0,0.0,0.218,0.017,0.0,0.0,,,,,
TZA,Tanzania,2020-03-28,13.0,0.0,0.0,0.0,0.218,0.0,0.0,0.0,,,,,
TZA,Tanzania,2020-03-29,13.0,0.0,1.0,1.0,0.218,0.0,0.017,0.017,,,,,
TZA,Tanzania,2020-03-30,14.0,1.0,1.0,0.0,0.234,0.017,0.017,0.0,,,,,
TZA,Tanzania,2020-03-31,19.0,5.0,1.0,0.0,0.318,0.084,0.017,0.0,,,,,
TZA,Tanzania,2020-04-01,19.0,0.0,1.0,0.0,0.318,0.0,0.017,0.0,,,,,
TZA,Tanzania,2020-04-02,20.0,1.0,1.0,0.0,0.335,0.017,0.017,0.0,,,,,
TZA,Tanzania,2020-04-03,21.0,1.0,1.0,0.0,0.352,0.017,0.017,0.0,,,,,
TZA,Tanzania,2020-04-04,21.0,0.0,1.0,0.0,0.352,0.0,0.017,0.0,,,,,
TZA,Tanzania,2020-04-05,21.0,0.0,1.0,0.0,0.352,0.0,0.017,0.0,,,,,
TZA,Tanzania,2020-04-06,22.0,1.0,1.0,0.0,0.368,0.017,0.017,0.0,,,,,
TZA,Tanzania,2020-04-07,24.0,2.0,1.0,0.0,0.402,0.033,0.017,0.0,,,,,
TZA,Tanzania,2020-04-08,24.0,0.0,1.0,0.0,0.402,0.0,0.017,0.0,,,,,
TZA,Tanzania,2020-04-09,25.0,1.0,1.0,0.0,0.419,0.017,0.017,0.0,,,,,
TZA,Tanzania,2020-04-10,25.0,0.0,1.0,0.0,0.419,0.0,0.017,0.0,,,,,
TZA,Tanzania,2020-04-11,32.0,7.0,3.0,2.0,0.536,0.117,0.05,0.033,,,,,
TZA,Tanzania,2020-04-12,32.0,0.0,3.0,0.0,0.536,0.0,0.05,0.0,,,,,
TZA,Tanzania,2020-04-13,32.0,0.0,3.0,0.0,0.536,0.0,0.05,0.0,,,,,
TZA,Tanzania,2020-04-14,46.0,14.0,3.0,0.0,0.77,0.234,0.05,0.0,,,,,
TZA,Tanzania,2020-04-15,53.0,7.0,3.0,0.0,0.887,0.117,0.05,0.0,,,,,
TZA,Tanzania,2020-04-16,88.0,35.0,4.0,1.0,1.473,0.586,0.067,0.017,,,,,
UGA,Uganda,2020-03-22,1.0,1.0,0.0,0.0,0.022,0.022,0.0,0.0,,,,,
UGA,Uganda,2020-03-23,1.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,,,,,
UGA,Uganda,2020-03-24,9.0,8.0,0.0,0.0,0.197,0.175,0.0,0.0,,,,,
UGA,Uganda,2020-03-25,9.0,0.0,0.0,0.0,0.197,0.0,0.0,0.0,,,,,
UGA,Uganda,2020-03-26,14.0,5.0,0.0,0.0,0.306,0.109,0.0,0.0,,,,,
UGA,Uganda,2020-03-27,14.0,0.0,0.0,0.0,0.306,0.0,0.0,0.0,,,,,
UGA,Uganda,2020-03-28,14.0,0.0,0.0,0.0,0.306,0.0,0.0,0.0,,,,,
UGA,Uganda,2020-03-29,30.0,16.0,0.0,0.0,0.656,0.35,0.0,0.0,,,,,
UGA,Uganda,2020-03-30,33.0,3.0,0.0,0.0,0.721,0.066,0.0,0.0,,,,,
UGA,Uganda,2020-03-31,33.0,0.0,0.0,0.0,0.721,0.0,0.0,0.0,,,,,
UGA,Uganda,2020-04-01,44.0,11.0,0.0,0.0,0.962,0.24,0.0,0.0,,,,,
UGA,Uganda,2020-04-02,44.0,0.0,0.0,0.0,0.962,0.0,0.0,0.0,,,,,
UGA,Uganda,2020-04-03,45.0,1.0,0.0,0.0,0.984,0.022,0.0,0.0,,,,,
UGA,Uganda,2020-04-04,48.0,3.0,0.0,0.0,1.049,0.066,0.0,0.0,,,,,
UGA,Uganda,2020-04-05,48.0,0.0,0.0,0.0,1.049,0.0,0.0,0.0,,,,,
UGA,Uganda,2020-04-06,52.0,4.0,0.0,0.0,1.137,0.087,0.0,0.0,,,,,
UGA,Uganda,2020-04-07,52.0,0.0,0.0,0.0,1.137,0.0,0.0,0.0,,,,,
UGA,Uganda,2020-04-08,52.0,0.0,0.0,0.0,1.137,0.0,0.0,0.0,,,,,
UGA,Uganda,2020-04-09,53.0,1.0,0.0,0.0,1.159,0.022,0.0,0.0,,,,,
UGA,Uganda,2020-04-10,53.0,0.0,0.0,0.0,1.159,0.0,0.0,0.0,,,,,
UGA,Uganda,2020-04-11,53.0,0.0,0.0,0.0,1.159,0.0,0.0,0.0,,,,,
UGA,Uganda,2020-04-12,53.0,0.0,0.0,0.0,1.159,0.0,0.0,0.0,,,,,
UGA,Uganda,2020-04-13,54.0,1.0,0.0,0.0,1.181,0.022,0.0,0.0,,,,,
UGA,Uganda,2020-04-14,54.0,0.0,0.0,0.0,1.181,0.0,0.0,0.0,,,,,
UGA,Uganda,2020-04-15,55.0,1.0,0.0,0.0,1.202,0.022,0.0,0.0,,,,,
UGA,Uganda,2020-04-16,55.0,0.0,0.0,0.0,1.202,0.0,0.0,0.0,,,,,
UKR,Ukraine,2020-03-04,1.0,1.0,0.0,0.0,0.023,0.023,0.0,0.0,,,,,
UKR,Ukraine,2020-03-13,3.0,2.0,0.0,0.0,0.069,0.046,0.0,0.0,,,,,
UKR,Ukraine,2020-03-16,3.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,,,,,
UKR,Ukraine,2020-03-17,5.0,2.0,0.0,0.0,0.114,0.046,0.0,0.0,,,,,
UKR,Ukraine,2020-03-18,14.0,9.0,0.0,0.0,0.32,0.206,0.0,0.0,,,,,
UKR,Ukraine,2020-03-19,19.0,5.0,2.0,2.0,0.434,0.114,0.046,0.046,,,,,
UKR,Ukraine,2020-03-20,26.0,7.0,2.0,0.0,0.595,0.16,0.046,0.0,,,,,
UKR,Ukraine,2020-03-21,26.0,0.0,3.0,1.0,0.595,0.0,0.069,0.023,,,,,
UKR,Ukraine,2020-03-22,41.0,15.0,3.0,0.0,0.937,0.343,0.069,0.0,,,,,
UKR,Ukraine,2020-03-23,47.0,6.0,3.0,0.0,1.075,0.137,0.069,0.0,,,,,
UKR,Ukraine,2020-03-24,73.0,26.0,3.0,0.0,1.669,0.595,0.069,0.0,,,,,
UKR,Ukraine,2020-03-25,84.0,11.0,3.0,0.0,1.921,0.252,0.069,0.0,,,,,
UKR,Ukraine,2020-03-26,113.0,29.0,4.0,1.0,2.584,0.663,0.091,0.023,,,,,
UKR,Ukraine,2020-03-27,156.0,43.0,5.0,1.0,3.567,0.983,0.114,0.023,,,,,
UKR,Ukraine,2020-03-28,218.0,62.0,5.0,0.0,4.985,1.418,0.114,0.0,,,,,
UKR,Ukraine,2020-03-29,311.0,93.0,8.0,3.0,7.111,2.127,0.183,0.069,,,,,
UKR,Ukraine,2020-03-30,418.0,107.0,9.0,1.0,9.558,2.447,0.206,0.023,,,,,
UKR,Ukraine,2020-03-31,480.0,62.0,11.0,2.0,10.976,1.418,0.252,0.046,,,,,
UKR,Ukraine,2020-04-01,549.0,69.0,13.0,2.0,12.553,1.578,0.297,0.046,,,,,
UKR,Ukraine,2020-04-02,794.0,245.0,20.0,7.0,18.155,5.602,0.457,0.16,,,,,
