state name,county name,fips code
Kentucky,Ballard County,21007
Kentucky,Barren County,21009
Kentucky,Bath County,21011
Kentucky,Bell County,21013
Kentucky,Boone County,21015
Kentucky,Bourbon County,21017
Kentucky,Boyd County,21019
Kentucky,Boyle County,21021
Kentucky,Bracken County,21023
Kentucky,Breathitt County,21025
Kentucky,Breckinridge County,21027
Kentucky,Bullitt County,21029
Kentucky,Butler County,21031
Kentucky,Caldwell County,21033
Kentucky,Calloway County,21035
Kentucky,Campbell County,21037
Kentucky,Carlisle County,21039
Kentucky,Carroll County,21041
Kentucky,Carter County,21043
Kentucky,Casey County,21045
Kentucky,Christian County,21047
Kentucky,Clark County,21049
Kentucky,Clay County,21051
Kentucky,Clinton County,21053
Kentucky,Crittenden County,21055
Kentucky,Cumberland County,21057
Kentucky,Daviess County,21059
Kentucky,Edmonson County,21061
Kentucky,Elliott County,21063
Kentucky,Estill County,21065
Kentucky,Fayette County,21067
Kentucky,Fleming County,21069
Kentucky,Floyd County,21071
Kentucky,Franklin County,21073
Kentucky,Fulton County,21075
Kentucky,Gallatin County,21077
Kentucky,Garrard County,21079
Kentucky,Grant County,21081
Kentucky,Graves County,21083
Kentucky,Grayson County,21085
Kentucky,Green County,21087
Kentucky,Greenup County,21089
Kentucky,Hancock County,21091
Kentucky,Hardin County,21093
Kentucky,Harlan County,21095
Kentucky,Harrison County,21097
Kentucky,Hart County,21099
Kentucky,Henderson County,21101
Kentucky,Henry County,21103
Kentucky,Hickman County,21105
Kentucky,Hopkins County,21107
Kentucky,Jackson County,21109
Kentucky,Jefferson County,21111
Kentucky,Jessamine County,21113
Kentucky,Johnson County,21115
Kentucky,Kenton County,21117
Kentucky,Knott County,21119
Kentucky,Knox County,21121
Kentucky,Larue County,21123
Kentucky,Laurel County,21125
Kentucky,Lawrence County,21127
Kentucky,Lee County,21129
Kentucky,Leslie County,21131
Kentucky,Letcher County,21133
Kentucky,Lewis County,21135
Kentucky,Lincoln County,21137
Kentucky,Livingston County,21139
Kentucky,Logan County,21141
Kentucky,Lyon County,21143
Kentucky,McCracken County,21145
Kentucky,McCreary County,21147
Kentucky,McLean County,21149
Kentucky,Madison County,21151
Kentucky,Magoffin County,21153
Kentucky,Marion County,21155
Kentucky,Marshall County,21157
Kentucky,Martin County,21159
Kentucky,Mason County,21161
Kentucky,Meade County,21163
Kentucky,Menifee County,21165
Kentucky,Mercer County,21167
Kentucky,Metcalfe County,21169
Kentucky,Monroe County,21171
Kentucky,Montgomery County,21173
Kentucky,Morgan County,21175
Kentucky,Muhlenberg County,21177
Kentucky,Nelson County,21179
Kentucky,Nicholas County,21181
Kentucky,Ohio County,21183
Kentucky,Oldham County,21185
Kentucky,Owen County,21187
Kentucky,Owsley County,21189
Kentucky,Pendleton County,21191
Kentucky,Perry County,21193
Kentucky,Pike County,21195
Kentucky,Powell County,21197
Kentucky,Pulaski County,21199
Kentucky,Robertson County,21201
Kentucky,Rockcastle County,21203
Kentucky,Rowan County,21205
Kentucky,Russell County,21207
Kentucky,Scott County,21209
Kentucky,Shelby County,21211
Kentucky,Simpson County,21213
Kentucky,Spencer County,21215
Kentucky,Taylor County,21217
Kentucky,Todd County,21219
Kentucky,Trigg County,21221
Kentucky,Trimble County,21223
Kentucky,Union County,21225
Kentucky,Warren County,21227
Kentucky,Washington County,21229
Kentucky,Wayne County,21231
Kentucky,Webster County,21233
Kentucky,Whitley County,21235
Kentucky,Wolfe County,21237
Kentucky,Woodford County,21239
Louisiana,Acadia Parish,22001
Louisiana,Allen Parish,22003
Louisiana,Ascension Parish,22005
Louisiana,Assumption Parish,22007
Louisiana,Avoyelles Parish,22009
Louisiana,Beauregard Parish,22011
Louisiana,Bienville Parish,22013
Louisiana,Bossier Parish,22015
Louisiana,Caddo Parish,22017
Louisiana,Calcasieu Parish,22019
Louisiana,Caldwell Parish,22021
Louisiana,Cameron Parish,22023
Louisiana,Catahoula Parish,22025
Louisiana,Claiborne Parish,22027
Louisiana,Concordia Parish,22029
Louisiana,De Soto Parish,22031
Louisiana,East Baton Rouge Parish,22033
Louisiana,East Carroll Parish,22035
Louisiana,East Feliciana Parish,22037
Louisiana,Evangeline Parish,22039
Louisiana,Franklin Parish,22041
Louisiana,Grant Parish,22043
Louisiana,Iberia Parish,22045
Louisiana,Iberville Parish,22047
Louisiana,Jackson Parish,22049
Louisiana,Jefferson Parish,22051
Louisiana,Jefferson Davis Parish,22053
Louisiana,Lafayette Parish,22055
Louisiana,Lafourche Parish,22057
Louisiana,La Salle Parish,22059
Louisiana,Lincoln Parish,22061
Louisiana,Livingston Parish,22063
Louisiana,Madison Parish,22065
Louisiana,Morehouse Parish,22067
Louisiana,Natchitoches Parish,22069
Louisiana,Orleans Parish,22071
Louisiana,Ouachita Parish,22073
Louisiana,Plaquemines Parish,22075
Louisiana,Pointe Coupee Parish,22077
Louisiana,Rapides Parish,22079
Louisiana,Red River Parish,22081
Louisiana,Richland Parish,22083
Louisiana,Sabine Parish,22085
Louisiana,St. Bernard Parish,22087
Louisiana,St. Charles Parish,22089
Louisiana,St. Helena Parish,22091
Louisiana,St. James Parish,22093
Louisiana,St. John the Baptist Parish,22095
Louisiana,St. Landry Parish,22097
Louisiana,St. Martin Parish,22099
Louisiana,St. Mary Parish,22101
Louisiana,St. Tammany Parish,22103
Louisiana,Tangipahoa Parish,22105
Louisiana,Tensas Parish,22107
Louisiana,Terrebonne Parish,22109
Louisiana,Union Parish,22111
Louisiana,Vermilion Parish,22113
Louisiana,Vernon Parish,22115
Louisiana,Washington Parish,22117
Louisiana,Webster Parish,22119
Louisiana,West Baton Rouge Parish,22121
Louisiana,West Carroll Parish,22123
Louisiana,West Feliciana Parish,22125
Louisiana,Winn Parish,22127
Maine,Androscoggin County,23001
Maine,Aroostook County,23003
Maine,Cumberland County,23005
Maine,Franklin County,23007
Maine,Hancock County,23009
Maine,Kennebec County,23011
Maine,Knox County,23013
Maine,Lincoln County,23015
Maine,Oxford County,23017
Maine,Penobscot County,23019
Maine,Piscataquis County,23021
Maine,Sagadahoc County,23023
Maine,Somerset County,23025
Maine,Waldo County,23027
Maine,Washington County,23029
Maine,York County,23031
Maryland,Allegany County,24001
Maryland,Anne Arundel County,24003
Maryland,Baltimore County,24005
Maryland,Calvert County,24009
Maryland,Caroline County,24011
Maryland,Carroll County,24013
Maryland,Cecil County,24015
Maryland,Charles County,24017
Maryland,Dorchester County,24019
Maryland,Frederick County,24021
Maryland,Garrett County,24023
Maryland,Harford County,24025
Maryland,Howard County,24027
Maryland,Kent County,24029
Maryland,Montgomery County,24031
Maryland,Prince George's County,24033
Maryland,Queen Anne's County,24035
Maryland,St. Mary's County,24037
Maryland,Somerset County,24039
Maryland,Talbot County,24041
Maryland,Washington County,24043
Maryland,Wicomico County,24045
Maryland,Worcester County,24047
Maryland,Baltimore city,24510
Massachusetts,Barnstable County,25001
Massachusetts,Berkshire County,25003
Massachusetts,Bristol County,25005
Massachusetts,Dukes County,25007
Massachusetts,Essex County,25009
Massachusetts,Franklin County,25011
Massachusetts,Hampden County,25013
Massachusetts,Hampshire County,25015
Massachusetts,Middlesex County,25017
Massachusetts,Nantucket County,25019
Massachusetts,Norfolk County,25021
Massachusetts,Plymouth County,25023
Massachusetts,Suffolk County,25025
Massachusetts,Worcester County,25027
Michigan,Alcona County,26001
Michigan,Alger County,26003
Michigan,Allegan County,26005
Michigan,Alpena County,26007
Michigan,Antrim County,26009
Michigan,Arenac County,26011
Michigan,Baraga County,26013
Michigan,Barry County,26015
Michigan,Bay County,26017
Michigan,Benzie County,26019
Michigan,Berrien County,26021
Michigan,Branch County,26023
Michigan,Calhoun County,26025
Michigan,Cass County,26027
Michigan,Charlevoix County,26029
Michigan,Cheboygan County,26031
Michigan,Chippewa County,26033
Michigan,Clare County,26035
Michigan,Clinton County,26037
Michigan,Crawford County,26039
Michigan,Delta County,26041
Michigan,Dickinson County,26043
Michigan,Eaton County,26045
Michigan,Emmet County,26047
Michigan,Genesee County,26049
Michigan,Gladwin County,26051
Michigan,Gogebic County,26053
Michigan,Grand Traverse County,26055
Michigan,Gratiot County,26057
Michigan,Hillsdale County,26059
Michigan,Houghton County,26061
Michigan,Huron County,26063
Michigan,Ingham County,26065
Michigan,Ionia County,26067
Michigan,Iosco County,26069
Michigan,Iron County,26071
Michigan,Isabella County,26073
Michigan,Jackson County,26075
Michigan,Kalamazoo County,26077
Michigan,Kalkaska County,26079
Michigan,Kent County,26081
Michigan,Keweenaw County,26083
Michigan,Lake County,26085
Michigan,Lapeer County,26087
Michigan,Leelanau County,26089
Michigan,Lenawee County,26091
Michigan,Livingston County,26093
Michigan,Luce County,26095
Michigan,Mackinac County,26097
Michigan,Macomb County,26099
Michigan,Manistee County,26101
Michigan,Marquette County,26103
Michigan,Mason County,26105
Michigan,Mecosta County,26107
Michigan,Menominee County,26109
Michigan,Midland County,26111
Michigan,Missaukee County,26113
Michigan,Monroe County,26115
Michigan,Montcalm County,26117
Michigan,Montmorency County,26119
Michigan,Muskegon County,26121
Michigan,Newaygo County,26123
Michigan,Oakland County,26125
Michigan,Oceana County,26127
Michigan,Ogemaw County,26129
Michigan,Ontonagon County,26131
Michigan,Osceola County,26133
Michigan,Oscoda County,26135
Michigan,Otsego County,26137
Michigan,Ottawa County,26139
Michigan,Presque Isle County,26141
Michigan,Roscommon County,26143
Michigan,Saginaw County,26145
Michigan,St. Clair County,26147
Michigan,St. Joseph County,26149
Michigan,Sanilac County,26151
Michigan,Schoolcraft County,26153
Michigan,Shiawassee County,26155
Michigan,Tuscola County,26157
Michigan,Van Buren County,26159
Michigan,Washtenaw County,26161
Michigan,Wayne County,26163
Michigan,Wexford County,26165
Minnesota,Aitkin County,27001
Minnesota,Anoka County,27003
Minnesota,Becker County,27005
Minnesota,Beltrami County,27007
Minnesota,Benton County,27009
Minnesota,Big Stone County,27011
Minnesota,Blue Earth County,27013
Minnesota,Brown County,27015
Minnesota,Carlton County,27017
Minnesota,Carver County,27019
Minnesota,Cass County,27021
Minnesota,Chippewa County,27023
Minnesota,Chisago County,27025
Minnesota,Clay County,27027
Minnesota,Clearwater County,27029
Minnesota,Cook County,27031
Minnesota,Cottonwood County,27033
Minnesota,Crow Wing County,27035
Minnesota,Dakota County,27037
Minnesota,Dodge County,27039
Minnesota,Douglas County,27041
Minnesota,Faribault County,27043
Minnesota,Fillmore County,27045
Minnesota,Freeborn County,27047
Minnesota,Goodhue County,27049
Minnesota,Grant County,27051
Minnesota,Hennepin County,27053
Minnesota,Houston County,27055
Minnesota,Hubbard County,27057
Minnesota,Isanti County,27059
Minnesota,Itasca County,27061
Minnesota,Jackson County,27063
Minnesota,Kanabec County,27065
Minnesota,Kandiyohi County,27067
Minnesota,Kittson County,27069
Minnesota,Koochiching County,27071
Minnesota,Lac qui Parle County,27073
Minnesota,Lake County,27075
Minnesota,Lake of the Woods County,27077
Minnesota,Le Sueur County,27079
Minnesota,Lincoln County,27081
Minnesota,Lyon County,27083
Minnesota,McLeod County,27085
Minnesota,Mahnomen County,27087
Minnesota,Marshall County,27089
Minnesota,Martin County,27091
Minnesota,Meeker County,27093
Minnesota,Mille Lacs County,27095
Minnesota,Morrison County,27097
Minnesota,Mower County,27099
Minnesota,Murray County,27101
Minnesota,Nicollet County,27103
Minnesota,Nobles County,27105
Minnesota,Norman County,27107
Minnesota,Olmsted County,27109
Minnesota,Otter Tail County,27111
Minnesota,Pennington County,27113
Minnesota,Pine County,27115
Minnesota,Pipestone County,27117
Minnesota,Polk County,27119
Minnesota,Pope County,27121
Minnesota,Ramsey County,27123
Minnesota,Red Lake County,27125
Minnesota,Redwood County,27127
Minnesota,Renville County,27129
Minnesota,Rice County,27131
Minnesota,Rock County,27133
Minnesota,Roseau County,27135
Minnesota,St. Louis County,27137
Minnesota,Scott County,27139
Minnesota,Sherburne County,27141
Minnesota,Sibley County,27143
Minnesota,Stearns County,27145
Minnesota,Steele County,27147
Minnesota,Stevens County,27149
Minnesota,Swift County,27151
Minnesota,Todd County,27153
Minnesota,Traverse County,27155
Minnesota,Wabasha County,27157
Minnesota,Wadena County,27159
Minnesota,Waseca County,27161
Minnesota,Washington County,27163
Minnesota,Watonwan County,27165
Minnesota,Wilkin County,27167
Minnesota,Winona County,27169
Minnesota,Wright County,27171
Minnesota,Yellow Medicine County,27173
Mississippi,Adams County,28001
Mississippi,Alcorn County,28003
Mississippi,Amite County,28005
Mississippi,Attala County,28007
Mississippi,Benton County,28009
Mississippi,Bolivar County,28011
Mississippi,Calhoun County,28013
Mississippi,Carroll County,28015
Mississippi,Chickasaw County,28017
Mississippi,Choctaw County,28019
Mississippi,Claiborne County,28021
Mississippi,Clarke County,28023
Mississippi,Clay County,28025
Mississippi,Coahoma County,28027
Mississippi,Copiah County,28029
Mississippi,Covington County,28031
Mississippi,DeSoto County,28033
Mississippi,Forrest County,28035
Mississippi,Franklin County,28037
Mississippi,George County,28039
Mississippi,Greene County,28041
Mississippi,Grenada County,28043
Mississippi,Hancock County,28045
Mississippi,Harrison County,28047
Mississippi,Hinds County,28049
Mississippi,Holmes County,28051
Mississippi,Humphreys County,28053
Mississippi,Issaquena County,28055
Mississippi,Itawamba County,28057
Mississippi,Jackson County,28059
Mississippi,Jasper County,28061
Mississippi,Jefferson County,28063
Mississippi,Jefferson Davis County,28065
Mississippi,Jones County,28067
Mississippi,Kemper County,28069
Mississippi,Lafayette County,28071
Mississippi,Lamar County,28073
Mississippi,Lauderdale County,28075
Mississippi,Lawrence County,28077
Mississippi,Leake County,28079
Mississippi,Lee County,28081
Mississippi,Leflore County,28083
Mississippi,Lincoln County,28085
Mississippi,Lowndes County,28087
Mississippi,Madison County,28089
Mississippi,Marion County,28091
Mississippi,Marshall County,28093
Mississippi,Monroe County,28095
Mississippi,Montgomery County,28097
Mississippi,Neshoba County,28099
Mississippi,Newton County,28101
Mississippi,Noxubee County,28103
Mississippi,Oktibbeha County,28105
Mississippi,Panola County,28107
Mississippi,Pearl River County,28109
Mississippi,Perry County,28111
Mississippi,Pike County,28113
Mississippi,Pontotoc County,28115
Mississippi,Prentiss County,28117
Mississippi,Quitman County,28119
Mississippi,Rankin County,28121
Mississippi,Scott County,28123
Mississippi,Sharkey County,28125
Mississippi,Simpson County,28127
Mississippi,Smith County,28129
Mississippi,Stone County,28131
Mississippi,Sunflower County,28133
Mississippi,Tallahatchie County,28135
Mississippi,Tate County,28137
Mississippi,Tippah County,28139
Mississippi,Tishomingo County,28141
Mississippi,Tunica County,28143
Mississippi,Union County,28145
Mississippi,Walthall County,28147
Mississippi,Warren County,28149
Mississippi,Washington County,28151
Mississippi,Wayne County,28153
Mississippi,Webster County,28155
Mississippi,Wilkinson County,28157
Mississippi,Winston County,28159
Mississippi,Yalobusha County,28161
Mississippi,Yazoo County,28163
Missouri,Adair County,29001
Missouri,Andrew County,29003
Missouri,Atchison County,29005
Missouri,Audrain County,29007
Missouri,Barry County,29009
Missouri,Barton County,29011
Missouri,Bates County,29013
Missouri,Benton County,29015
Missouri,Bollinger County,29017
Missouri,Boone County,29019
Missouri,Buchanan County,29021
Missouri,Butler County,29023
Missouri,Caldwell County,29025
Missouri,Callaway County,29027
Missouri,Camden County,29029
Missouri,Cape Girardeau County,29031
Missouri,Carroll County,29033
Missouri,Carter County,29035
Missouri,Cass County,29037
Missouri,Cedar County,29039
Missouri,Chariton County,29041
Missouri,Christian County,29043
Missouri,Clark County,29045
Missouri,Clay County,29047
Missouri,Clinton County,29049
Missouri,Cole County,29051
Missouri,Cooper County,29053
Missouri,Crawford County,29055
Missouri,Dade County,29057
Missouri,Dallas County,29059
Missouri,Daviess County,29061
Missouri,DeKalb County,29063
Missouri,Dent County,29065
Missouri,Douglas County,29067
Missouri,Dunklin County,29069
Missouri,Franklin County,29071
Missouri,Gasconade County,29073
Missouri,Gentry County,29075
Missouri,Greene County,29077
Missouri,Grundy County,29079
Missouri,Harrison County,29081
Missouri,Henry County,29083
Missouri,Hickory County,29085
Missouri,Holt County,29087
Missouri,Howard County,29089
Missouri,Howell County,29091
Missouri,Iron County,29093
Missouri,Jackson County,29095
Missouri,Jasper County,29097
Missouri,Jefferson County,29099
Missouri,Johnson County,29101
Missouri,Knox County,29103
Missouri,Laclede County,29105
Missouri,Lafayette County,29107
Missouri,Lawrence County,29109
Missouri,Lewis County,29111
Missouri,Lincoln County,29113
Missouri,Linn County,29115
Missouri,Livingston County,29117
Missouri,McDonald County,29119
Missouri,Macon County,29121
Missouri,Madison County,29123
Missouri,Maries County,29125
Missouri,Marion County,29127
Missouri,Mercer County,29129
Missouri,Miller County,29131
Missouri,Mississippi County,29133
Missouri,Moniteau County,29135
Missouri,Monroe County,29137
Missouri,Montgomery County,29139
Missouri,Morgan County,29141
Missouri,New Madrid County,29143
Missouri,Newton County,29145
Missouri,Nodaway County,29147
Missouri,Oregon County,29149
Missouri,Osage County,29151
Missouri,Ozark County,29153
Missouri,Pemiscot County,29155
Missouri,Perry County,29157
Missouri,Pettis County,29159
Missouri,Phelps County,29161
Missouri,Pike County,29163
Missouri,Platte County,29165
Missouri,Polk County,29167
Missouri,Pulaski County,29169
Missouri,Putnam County,29171
Missouri,Ralls County,29173
Missouri,Randolph County,29175
Missouri,Ray County,29177
Missouri,Reynolds County,29179
Missouri,Ripley County,29181
Missouri,St. Charles County,29183
Missouri,St. Clair County,29185
Missouri,Ste. Genevieve County,29186
Missouri,St. Francois County,29187
Missouri,St. Louis County,29189
Missouri,Saline County,29195
Missouri,Schuyler County,29197
Missouri,Scotland County,29199
Missouri,Scott County,29201
Missouri,Shannon County,29203
Missouri,Shelby County,29205
Missouri,Stoddard County,29207
Missouri,Stone County,29209
Missouri,Sullivan County,29211
Missouri,Taney County,29213
Missouri,Texas County,29215
Missouri,Vernon County,29217
Missouri,Warren County,29219
Missouri,Washington County,29221
Missouri,Wayne County,29223
Missouri,Webster County,29225
Missouri,Worth County,29227
Missouri,Wright County,29229
Missouri,St. Louis city,29510
Montana,Beaverhead County,30001
Montana,Big Horn County,30003
Montana,Blaine County,30005
Montana,Broadwater County,30007
Montana,Carbon County,30009
Montana,Carter County,30011
Montana,Cascade County,30013
Montana,Chouteau County,30015
Montana,Custer County,30017
Montana,Daniels County,30019
Montana,Dawson County,30021
Montana,Deer Lodge County,30023
Montana,Fallon County,30025
Montana,Fergus County,30027
Montana,Flathead County,30029
Montana,Gallatin County,30031
Montana,Garfield County,30033
Montana,Glacier County,30035
Montana,Golden Valley County,30037
Montana,Granite County,30039
Montana,Hill County,30041
Montana,Jefferson County,30043
Montana,Judith Basin County,30045
Montana,Lake County,30047
Montana,Lewis and Clark County,30049
Montana,Liberty County,30051
Montana,Lincoln County,30053
Montana,McCone County,30055
Montana,Madison County,30057
Montana,Meagher County,30059
Montana,Mineral County,30061
Montana,Missoula County,30063
Montana,Musselshell County,30065
Montana,Park County,30067
Montana,Petroleum County,30069
Montana,Phillips County,30071
Montana,Pondera County,30073
Montana,Powder River County,30075
Montana,Powell County,30077
Montana,Prairie County,30079
Montana,Ravalli County,30081
Montana,Richland County,30083
Montana,Roosevelt County,30085
Montana,Rosebud County,30087
Montana,Sanders County,30089
Montana,Sheridan County,30091
Montana,Silver Bow County,30093
Montana,Stillwater County,30095
Montana,Sweet Grass County,30097
Montana,Teton County,30099
Montana,Toole County,30101
Montana,Treasure County,30103
Montana,Valley County,30105
Montana,Wheatland County,30107
Montana,Wibaux County,30109
Montana,Yellowstone County,30111
Nebraska,Adams County,31001
Nebraska,Antelope County,31003
Nebraska,Arthur County,31005
Nebraska,Banner County,31007
Nebraska,Blaine County,31009
Nebraska,Boone County,31011
Nebraska,Box Butte County,31013
Nebraska,Boyd County,31015
Nebraska,Brown County,31017
Nebraska,Buffalo County,31019
Nebraska,Burt County,31021
Nebraska,Butler County,31023
Nebraska,Cass County,31025
Nebraska,Cedar County,31027
Nebraska,Chase County,31029
Nebraska,Cherry County,31031
Nebraska,Cheyenne County,31033
Nebraska,Clay County,31035
Nebraska,Colfax County,31037
Nebraska,Cuming County,31039
Nebraska,Custer County,31041
Nebraska,Dakota County,31043
Nebraska,Dawes County,31045
Nebraska,Dawson County,31047
Nebraska,Deuel County,31049
Nebraska,Dixon County,31051
Nebraska,Dodge County,31053
Nebraska,Douglas County,31055
Nebraska,Dundy County,31057
Nebraska,Fillmore County,31059
Nebraska,Franklin County,31061
Nebraska,Frontier County,31063
Nebraska,Furnas County,31065
Nebraska,Gage County,31067
Nebraska,Garden County,31069
Nebraska,Garfield County,31071
Nebraska,Gosper County,31073
Nebraska,Grant County,31075
Nebraska,Greeley County,31077
Nebraska,Hall County,31079
Nebraska,Hamilton County,31081
Nebraska,Harlan County,31083
Nebraska,Hayes County,31085
Nebraska,Hitchcock County,31087
Nebraska,Holt County,31089
Nebraska,Hooker County,31091
Nebraska,Howard County,31093
Nebraska,Jefferson County,31095
Nebraska,Johnson County,31097
Nebraska,Kearney County,31099
Nebraska,Keith County,31101
Nebraska,Keya Paha County,31103
Nebraska,Kimball County,31105
Nebraska,Knox County,31107
Nebraska,Lancaster County,31109
Nebraska,Lincoln County,31111
Nebraska,Logan County,31113
Nebraska,Loup County,31115
Nebraska,McPherson County,31117
Nebraska,Madison County,31119
Nebraska,Merrick County,31121
Nebraska,Morrill County,31123
Nebraska,Nance County,31125
Nebraska,Nemaha County,31127
Nebraska,Nuckolls County,31129
Nebraska,Otoe County,31131
Nebraska,Pawnee County,31133
Nebraska,Perkins County,31135
Nebraska,Phelps County,31137
Nebraska,Pierce County,31139
Nebraska,Platte County,31141
Nebraska,Polk County,31143
Nebraska,Red Willow County,31145
Nebraska,Richardson County,31147
Nebraska,Rock County,31149
Nebraska,Saline County,31151
Nebraska,Sarpy County,31153
Nebraska,Saunders County,31155
Nebraska,Scotts Bluff County,31157
Nebraska,Seward County,31159
Nebraska,Sheridan County,31161
Nebraska,Sherman County,31163
Nebraska,Sioux County,31165
Nebraska,Stanton County,31167
Nebraska,Thayer County,31169
Nebraska,Thomas County,31171
Nebraska,Thurston County,31173
Nebraska,Valley County,31175
Nebraska,Washington County,31177
Nebraska,Wayne County,31179
Nebraska,Webster County,31181
Nebraska,Wheeler County,31183
Nebraska,York County,31185
Nevada,Churchill County,32001
Nevada,Clark County,32003
Nevada,Douglas County,32005
Nevada,Elko County,32007
Nevada,Esmeralda County,32009
Nevada,Eureka County,32011
Nevada,Humboldt County,32013
Nevada,Lander County,32015
Nevada,Lincoln County,32017
Nevada,Lyon County,32019
Nevada,Mineral County,32021
Nevada,Nye County,32023
Nevada,Pershing County,32027
Nevada,Storey County,32029
Nevada,Washoe County,32031
Nevada,White Pine County,32033
Nevada,Carson City,32510
New Hampshire,Belknap County,33001
New Hampshire,Carroll County,33003
New Hampshire,Cheshire County,33005
New Hampshire,Coos County,33007
New Hampshire,Grafton County,33009
New Hampshire,Hillsborough County,33011
New Hampshire,Merrimack County,33013
New Hampshire,Rockingham County,33015
New Hampshire,Strafford County,33017
New Hampshire,Sullivan County,33019
New Jersey,Atlantic County,34001
New Jersey,Bergen County,34003
New Jersey,Burlington County,34005
New Jersey,Camden County,34007
New Jersey,Cape May County,34009
New Jersey,Cumberland County,34011
New Jersey,Essex County,34013
New Jersey,Gloucester County,34015
New Jersey,Hudson County,34017
New Jersey,Hunterdon County,34019
New Jersey,Mercer County,34021
New Jersey,Middlesex County,34023
New Jersey,Monmouth County,34025
New Jersey,Morris County,34027
New Jersey,Ocean County,34029
New Jersey,Passaic County,34031
New Jersey,Salem County,34033
New Jersey,Somerset County,34035
New Jersey,Sussex County,34037
New Jersey,Union County,34039
New Jersey,Warren County,34041
New Mexico,Bernalillo County,35001
New Mexico,Catron County,35003
New Mexico,Chaves County,35005
New Mexico,Cibola County,35006
New Mexico,Colfax County,35007
New Mexico,Curry County,35009
New Mexico,De Baca County,35011
New Mexico,Doña Ana County,35013
New Mexico,Eddy County,35015
New Mexico,Grant County,35017
New Mexico,Guadalupe County,35019
New Mexico,Harding County,35021
New Mexico,Hidalgo County,35023
New Mexico,Lea County,35025
New Mexico,Lincoln County,35027
New Mexico,Los Alamos County,35028
New Mexico,Luna County,35029
New Mexico,McKinley County,35031
New Mexico,Mora County,35033
New Mexico,Otero County,35035
New Mexico,Quay County,35037
New Mexico,Rio Arriba County,35039
New Mexico,Roosevelt County,35041
New Mexico,Sandoval County,35043
New Mexico,San Juan County,35045
New Mexico,San Miguel County,35047
New Mexico,Santa Fe County,35049
New Mexico,Sierra County,35051
New Mexico,Socorro County,35053
New Mexico,Taos County,35055
New Mexico,Torrance County,35057
New Mexico,Union County,35059
New Mexico,Valencia County,35061
New York,Albany County,36001
New York,Allegany County,36003
New York,Bronx County,36005
New York,Broome County,36007
New York,Cattaraugus County,36009
New York,Cayuga County,36011
New York,Chautauqua County,36013
New York,Chemung County,36015
New York,Chenango County,36017
New York,Clinton County,36019
New York,Columbia County,36021
New York,Cortland County,36023
New York,Delaware County,36025
New York,Dutchess County,36027
New York,Erie County,36029
New York,Essex County,36031
New York,Franklin County,36033
New York,Fulton County,36035
New York,Genesee County,36037
New York,Greene County,36039
New York,Hamilton County,36041
New York,Herkimer County,36043
New York,Jefferson County,36045
New York,Kings County,36047
New York,Lewis County,36049
New York,Livingston County,36051
New York,Madison County,36053
New York,Monroe County,36055
New York,Montgomery County,36057
New York,Nassau County,36059
New York,New York County,36061
New York,Niagara County,36063
New York,Oneida County,36065
New York,Onondaga County,36067
New York,Ontario County,36069
New York,Orange County,36071
New York,Orleans County,36073
New York,Oswego County,36075
New York,Otsego County,36077
New York,Putnam County,36079
New York,Queens County,36081
New York,Rensselaer County,36083
New York,Richmond County,36085
New York,Rockland County,36087
New York,St. Lawrence County,36089
New York,Saratoga County,36091
New York,Schenectady County,36093
New York,Schoharie County,36095
New York,Schuyler County,36097
New York,Seneca County,36099
New York,Steuben County,36101
New York,Suffolk County,36103
New York,Sullivan County,36105
New York,Tioga County,36107
New York,Tompkins County,36109
New York,Ulster County,36111
New York,Warren County,36113
New York,Washington County,36115
New York,Wayne County,36117
New York,Westchester County,36119
New York,Wyoming County,36121
New York,Yates County,36123
North Carolina,Alamance County,37001
North Carolina,Alexander County,37003
North Carolina,Alleghany County,37005
North Carolina,Anson County,37007
North Carolina,Ashe County,37009
North Carolina,Avery County,37011
North Carolina,Beaufort County,37013
North Carolina,Bertie County,37015
North Carolina,Bladen County,37017
North Carolina,Brunswick County,37019
North Carolina,Buncombe County,37021
North Carolina,Burke County,37023
North Carolina,Cabarrus County,37025
North Carolina,Caldwell County,37027
North Carolina,Camden County,37029
North Carolina,Carteret County,37031
North Carolina,Caswell County,37033
North Carolina,Catawba County,37035
North Carolina,Chatham County,37037
North Carolina,Cherokee County,37039
North Carolina,Chowan County,37041
North Carolina,Clay County,37043
North Carolina,Cleveland County,37045
North Carolina,Columbus County,37047
North Carolina,Craven County,37049
North Carolina,Cumberland County,37051
North Carolina,Currituck County,37053
North Carolina,Dare County,37055
North Carolina,Davidson County,37057
North Carolina,Davie County,37059
North Carolina,Duplin County,37061
North Carolina,Durham County,37063
North Carolina,Edgecombe County,37065
North Carolina,Forsyth County,37067
North Carolina,Franklin County,37069
North Carolina,Gaston County,37071
North Carolina,Gates County,37073
North Carolina,Graham County,37075
North Carolina,Granville County,37077
North Carolina,Greene County,37079
North Carolina,Guilford County,37081
North Carolina,Halifax County,37083
North Carolina,Harnett County,37085
North Carolina,Haywood County,37087
North Carolina,Henderson County,37089
North Carolina,Hertford County,37091
North Carolina,Hoke County,37093
North Carolina,Hyde County,37095
North Carolina,Iredell County,37097
North Carolina,Jackson County,37099
North Carolina,Johnston County,37101
North Carolina,Jones County,37103
North Carolina,Lee County,37105
North Carolina,Lenoir County,37107
North Carolina,Lincoln County,37109
